FIPS_STATE,INSURANCE,FIPS_COUNTY,AGECAT2,AGECAT6,RACECAT,SEXCAT,DEMENTIACAT,atc,bene_cnt,inc_cnt,prev_cnt,covid_cnt,mort_cnt
72,,119,,,,1,2,,2625,46,105,,
72,,119,,,,1,3,,2625,30,58,,
72,,119,,,,2,1,,3148,91,458,14,54
72,,119,,,,2,2,,3148,57,120,,
72,,119,,,,2,3,,3148,61,104,,
72,,121,,,,1,1,,2492,53,215,,27
72,,121,,,,1,2,,2492,35,64,,
72,,121,,,,1,3,,2492,27,47,,
72,,121,,,,2,1,,3067,76,369,,40
72,,121,,,,2,2,,3067,48,86,,
72,,121,,,,2,3,,3067,46,68,,
72,,123,,,,1,1,,4284,54,211,11,37
72,,123,,,,1,2,,4284,44,100,,
72,,123,,,,1,3,,4284,18,133,,
72,,123,,,,2,1,,4260,97,376,22,38
72,,123,,,,2,2,,4260,47,133,,
72,,123,,,,2,3,,4260,55,179,,
72,,125,,,,1,1,,3409,68,274,,45
72,,125,,,,1,2,,3409,49,89,,
72,,125,,,,1,3,,3409,32,95,,
72,,125,,,,2,1,,3827,112,442,,48
72,,125,,,,2,2,,3827,57,101,,
72,,125,,,,2,3,,3827,62,102,,
72,,127,,,,1,1,,35868,875,3314,325,531
72,,127,,,,1,2,,35868,621,1263,108,145
72,,127,,,,1,3,,35868,552,1166,105,58
72,,127,,,,2,1,,48633,1459,6930,546,938
72,,127,,,,2,2,,48633,895,1921,173,142
72,,127,,,,2,3,,48633,958,2096,197,62
72,,129,,,,1,1,,3834,100,350,28,38
72,,129,,,,1,2,,3834,48,114,,
72,,129,,,,1,3,,3834,45,138,,
72,,129,,,,2,1,,4177,107,522,36,57
72,,129,,,,2,2,,4177,75,181,,
72,,129,,,,2,3,,4177,79,169,,
72,,131,,,,1,1,,4850,102,442,20,40
72,,131,,,,1,2,,4850,62,118,,
72,,131,,,,1,3,,4850,64,154,,
72,,131,,,,2,1,,5105,142,707,55,50
72,,131,,,,2,2,,5105,75,169,,
72,,131,,,,2,3,,5105,87,210,,
72,,133,,,,1,1,,1890,36,124,,19
72,,133,,,,1,2,,1890,22,47,,
72,,133,,,,1,3,,1890,20,31,,
72,,133,,,,2,1,,2034,44,218,,22
72,,133,,,,2,2,,2034,33,58,,
72,,133,,,,2,3,,2034,23,40,,
72,,135,,,,1,1,,4956,101,436,33,53
72,,135,,,,1,2,,4956,68,161,13,
72,,135,,,,1,3,,4956,54,182,16,
72,,135,,,,2,1,,5595,114,666,55,58
72,,135,,,,2,2,,5595,65,186,19,
72,,135,,,,2,3,,5595,74,305,24,
72,,137,,,,1,1,,2370,47,193,12,34
72,,137,,,,1,2,,2370,37,74,,
72,,137,,,,1,3,,2370,31,63,,
72,,137,,,,2,1,,2745,85,348,39,30
72,,137,,,,2,2,,2745,54,121,,
72,,137,,,,2,3,,2745,40,98,,
72,,139,,,,1,1,,4235,108,385,28,58
72,,139,,,,1,2,,4235,63,130,,
72,,139,,,,1,3,,4235,65,114,,
72,,139,,,,2,1,,5754,170,765,54,79
72,,139,,,,2,2,,5754,102,211,,
72,,139,,,,2,3,,5754,121,208,,
72,,141,,,,1,1,,2189,37,105,,12
72,,141,,,,1,2,,2189,16,31,,
72,,141,,,,1,3,,2189,13,48,,
72,,141,,,,2,1,,2061,60,194,,28
72,,141,,,,2,2,,2061,31,50,,
72,,141,,,,2,3,,2061,38,89,,
72,,143,,,,1,1,,3608,58,255,16,46
72,,143,,,,1,2,,3608,38,89,,
72,,143,,,,1,3,,3608,35,68,,
72,,143,,,,2,1,,3913,78,395,26,48
72,,143,,,,2,2,,3913,53,120,,
72,,143,,,,2,3,,3913,63,105,,
72,,145,,,,1,1,,5760,103,382,19,49
72,,145,,,,1,2,,5760,91,177,,
72,,145,,,,1,3,,5760,55,113,,
72,,145,,,,2,1,,6454,152,728,31,76
72,,145,,,,2,2,,6454,88,190,,
72,,145,,,,2,3,,6454,85,150,,
72,,147,,,,1,1,,2840,44,171,11,33
72,,147,,,,1,2,,2840,35,82,,
72,,147,,,,1,3,,2840,13,58,,
72,,147,,,,2,1,,3169,86,323,20,31
72,,147,,,,2,2,,3169,53,121,,
72,,147,,,,2,3,,3169,45,110,,
72,,149,,,,1,1,,2319,33,133,,15
72,,149,,,,1,2,,2319,18,45,,
72,,149,,,,1,3,,2319,22,41,,
72,,149,,,,2,1,,2321,33,200,,19
72,,149,,,,2,2,,2321,30,62,,
72,,149,,,,2,3,,2321,33,49,,
72,,151,,,,1,1,,4471,90,302,13,24
72,,151,,,,1,2,,4471,68,178,,
72,,151,,,,1,3,,4471,29,71,,
72,,151,,,,2,1,,4145,116,491,15,41
72,,151,,,,2,2,,4145,78,206,,
72,,151,,,,2,3,,4145,63,90,,
72,,153,,,,1,1,,4266,90,353,17,53
72,,153,,,,1,2,,4266,39,83,,
72,,153,,,,1,3,,4266,38,76,,
72,,153,,,,2,1,,4395,115,523,21,75
72,,153,,,,2,2,,4395,41,114,,
72,,153,,,,2,3,,4395,48,100,,
72,1,1,0,,,,1,,188,,,,
72,1,1,0,,,,2,,188,,,,
72,1,1,0,,,,3,,188,,,,
72,1,1,1,,,,1,,639,,,,
72,1,1,1,,,,2,,639,,,,
72,1,1,1,,,,3,,639,,,,
72,1,3,0,,,,1,,454,,,,
72,1,3,0,,,,2,,454,,,,
72,1,3,0,,,,3,,454,,,,
72,1,3,1,,,,1,,1168,,,,
72,1,3,1,,,,2,,1168,,,,
72,1,3,1,,,,3,,1168,,,,
72,1,5,0,,,,1,,742,,,,
72,1,5,0,,,,2,,742,,,,
72,1,5,0,,,,3,,742,,,,
72,1,5,1,,,,1,,2077,,,,
72,1,5,1,,,,2,,2077,,,,
72,1,5,1,,,,3,,2077,,,,
72,1,7,0,,,,1,,282,,,,
72,1,7,0,,,,2,,282,,,,
72,1,7,0,,,,3,,282,,,,
72,1,7,1,,,,1,,764,,,,
72,1,7,1,,,,2,,764,,,,
72,1,7,1,,,,3,,764,,,,
72,1,9,0,,,,1,,409,,,,
72,1,9,0,,,,2,,409,,,,
72,1,9,0,,,,3,,409,,,,
72,1,9,1,,,,1,,873,,,,
72,1,9,1,,,,2,,873,,,,
72,1,9,1,,,,3,,873,,,,
72,1,11,0,,,,1,,220,,,,
72,1,11,0,,,,2,,220,,,,
72,1,11,0,,,,3,,220,,,,
72,1,11,1,,,,1,,621,,,,
72,1,11,1,,,,2,,621,,,,
72,1,11,1,,,,3,,621,,,,
72,1,13,0,,,,1,,1457,,,,
72,1,13,0,,,,2,,1457,,,,
72,1,13,0,,,,3,,1457,,,,
72,1,13,1,,,,1,,3137,,,,
72,1,13,1,,,,2,,3137,,,,
72,1,13,1,,,,3,,3137,,,,
72,1,15,0,,,,1,,190,,,,
72,1,15,0,,,,2,,190,,,,
72,1,15,0,,,,3,,190,,,,
72,1,15,1,,,,1,,513,,,,
72,1,15,1,,,,2,,513,,,,
72,1,15,1,,,,3,,513,,,,
72,1,17,0,,,,1,,433,,,,
72,1,17,0,,,,2,,433,,,,
72,1,17,0,,,,3,,433,,,,
72,1,17,1,,,,1,,1205,,,,
72,1,17,1,,,,2,,1205,,,,
72,1,17,1,,,,3,,1205,,,,
72,1,19,0,,,,1,,326,,,,
72,1,19,0,,,,2,,326,,,,
72,1,19,0,,,,3,,326,,,,
72,1,19,1,,,,1,,864,,,,
72,1,19,1,,,,2,,864,,,,
72,1,19,1,,,,3,,864,,,,
72,1,21,0,,,,1,,1947,,,,
72,1,21,0,,,,2,,1947,,,,
72,1,21,0,,,,3,,1947,,,,
72,1,21,1,,,,1,,6781,,,,
72,1,21,1,,,,2,,6781,,,,
72,1,21,1,,,,3,,6781,,,,
72,1,23,0,,,,1,,261,,,,
72,1,23,0,,,,2,,261,,,,
72,1,23,0,,,,3,,261,,,,
72,1,23,1,,,,1,,1689,,,,
72,1,23,1,,,,2,,1689,,,,
72,1,23,1,,,,3,,1689,,,,
72,1,25,0,,,,1,,1497,,,,
72,1,25,0,,,,2,,1497,,,,
72,1,25,0,,,,3,,1497,,,,
72,1,25,1,,,,1,,4819,,,,
72,1,25,1,,,,2,,4819,,,,
72,1,25,1,,,,3,,4819,,,,
72,1,27,0,,,,1,,296,,,,
72,1,27,0,,,,2,,296,,,,
72,1,27,0,,,,3,,296,,,,
72,1,27,1,,,,1,,759,,,,
72,1,27,1,,,,2,,759,,,,
72,1,27,1,,,,3,,759,,,,
72,1,29,0,,,,1,,,,,,
72,1,29,0,,,,2,,,,,,
72,1,29,0,,,,3,,,,,,
72,1,29,1,,,,1,,,,,,
72,1,29,1,,,,2,,,,,,
72,1,29,1,,,,3,,,,,,
72,1,31,0,,,,1,,1077,,,,
72,1,31,0,,,,2,,1077,,,,
72,1,31,0,,,,3,,1077,,,,
72,1,31,1,,,,1,,4633,,,,
72,1,31,1,,,,2,,4633,,,,
72,1,31,1,,,,3,,4633,,,,
72,1,33,0,,,,1,,585,,,,
72,1,33,0,,,,2,,585,,,,
72,1,33,0,,,,3,,585,,,,
72,1,33,1,,,,1,,2125,,,,
72,1,33,1,,,,2,,2125,,,,
72,1,33,1,,,,3,,2125,,,,
72,1,35,0,,,,1,,796,,,,
72,1,35,0,,,,2,,796,,,,
72,1,35,0,,,,3,,796,,,,
72,1,35,1,,,,1,,1684,,,,
72,1,35,1,,,,2,,1684,,,,
72,1,35,1,,,,3,,1684,,,,
72,1,37,0,,,,1,,94,,,,
72,1,37,0,,,,2,,94,,,,
72,1,37,0,,,,3,,94,,,,
72,1,37,1,,,,1,,417,,,,
72,1,37,1,,,,2,,417,,,,
72,1,37,1,,,,3,,417,,,,
72,1,39,0,,,,1,,243,,,,
72,1,39,0,,,,2,,243,,,,
72,1,39,0,,,,3,,243,,,,
72,1,39,1,,,,1,,555,,,,
72,1,39,1,,,,2,,555,,,,
72,1,39,1,,,,3,,555,,,,
72,1,41,0,,,,1,,547,,,,
72,1,41,0,,,,2,,547,,,,
72,1,41,0,,,,3,,547,,,,
72,1,41,1,,,,1,,1094,,,,
72,1,41,1,,,,2,,1094,,,,
72,1,41,1,,,,3,,1094,,,,
72,1,43,0,,,,1,,432,,,,
72,1,43,0,,,,2,,432,,,,
72,1,43,0,,,,3,,432,,,,
72,1,43,1,,,,1,,1071,,,,
72,1,43,1,,,,2,,1071,,,,
72,1,43,1,,,,3,,1071,,,,
72,1,45,0,,,,1,,203,,,,
72,1,45,0,,,,2,,203,,,,
72,1,45,0,,,,3,,203,,,,
72,1,45,1,,,,1,,567,,,,
72,1,45,1,,,,2,,567,,,,
72,1,45,1,,,,3,,567,,,,
72,1,47,0,,,,1,,375,,,,
72,1,47,0,,,,2,,375,,,,
72,1,47,0,,,,3,,375,,,,
72,1,47,1,,,,1,,1030,,,,
72,1,47,1,,,,2,,1030,,,,
72,1,47,1,,,,3,,1030,,,,
72,1,49,0,,,,1,,,,,,
72,1,49,0,,,,2,,,,,,
72,1,49,0,,,,3,,,,,,
72,1,49,1,,,,1,,,,,,
72,1,49,1,,,,2,,,,,,
72,1,49,1,,,,3,,,,,,
72,1,51,0,,,,1,,239,,,,
72,1,51,0,,,,2,,239,,,,
72,1,51,0,,,,3,,239,,,,
72,1,51,1,,,,1,,988,,,,
72,1,51,1,,,,2,,988,,,,
72,1,51,1,,,,3,,988,,,,
72,1,53,0,,,,1,,308,,,,
72,1,53,0,,,,2,,308,,,,
72,1,53,0,,,,3,,308,,,,
72,1,53,1,,,,1,,1099,,,,
72,1,53,1,,,,2,,1099,,,,
72,1,53,1,,,,3,,1099,,,,
72,1,54,0,,,,1,,,,,,
72,1,54,0,,,,2,,,,,,
72,1,54,0,,,,3,,,,,,
72,1,54,1,,,,1,,,,,,
72,1,54,1,,,,2,,,,,,
72,1,54,1,,,,3,,,,,,
72,1,55,0,,,,1,,102,,,,
72,1,55,0,,,,2,,102,,,,
72,1,55,0,,,,3,,102,,,,
72,1,55,1,,,,1,,501,,,,
72,1,55,1,,,,2,,501,,,,
72,1,55,1,,,,3,,501,,,,
72,1,57,0,,,,1,,406,,,,
72,1,57,0,,,,2,,406,,,,
72,1,57,0,,,,3,,406,,,,
72,1,57,1,,,,1,,868,,,,
72,1,57,1,,,,2,,868,,,,
72,1,57,1,,,,3,,868,,,,
72,1,59,0,,,,1,,178,,,,
72,1,59,0,,,,2,,178,,,,
72,1,59,0,,,,3,,178,,,,
72,1,59,1,,,,1,,594,,,,
72,1,59,1,,,,2,,594,,,,
72,1,59,1,,,,3,,594,,,,
72,1,61,0,,,,1,,477,,,,
72,1,61,0,,,,2,,477,,,,
72,1,61,0,,,,3,,477,,,,
72,1,61,1,,,,1,,4178,,,,
72,1,61,1,,,,2,,4178,,,,
72,1,61,1,,,,3,,4178,,,,
72,1,63,0,,,,1,,335,,,,
72,1,63,0,,,,2,,335,,,,
72,1,63,0,,,,3,,335,,,,
72,1,63,1,,,,1,,1086,,,,
72,1,63,1,,,,2,,1086,,,,
72,1,63,1,,,,3,,1086,,,,
72,1,65,0,,,,1,,404,,,,
72,1,65,0,,,,2,,404,,,,
72,1,65,0,,,,3,,404,,,,
72,1,65,1,,,,1,,1102,,,,
72,1,65,1,,,,2,,1102,,,,
72,1,65,1,,,,3,,1102,,,,
72,1,67,0,,,,1,,179,,,,
72,1,67,0,,,,2,,179,,,,
72,1,67,0,,,,3,,179,,,,
72,1,67,1,,,,1,,619,,,,
72,1,67,1,,,,2,,619,,,,
72,1,67,1,,,,3,,619,,,,
72,1,69,0,,,,1,,777,,,,
72,1,69,0,,,,2,,777,,,,
72,1,69,0,,,,3,,777,,,,
72,1,69,1,,,,1,,1719,,,,
72,1,69,1,,,,2,,1719,,,,
72,1,69,1,,,,3,,1719,,,,
72,1,71,0,,,,1,,408,,,,
72,1,71,0,,,,2,,408,,,,
72,1,71,0,,,,3,,408,,,,
72,1,71,1,,,,1,,1183,,,,
72,1,71,1,,,,2,,1183,,,,
72,1,71,1,,,,3,,1183,,,,
72,1,73,0,,,,1,,194,,,,
72,1,73,0,,,,2,,194,,,,
72,1,73,0,,,,3,,194,,,,
72,1,73,1,,,,1,,520,,,,
72,1,73,1,,,,2,,520,,,,
72,1,73,1,,,,3,,520,,,,
72,1,75,0,,,,1,,341,,,,
72,1,75,0,,,,2,,341,,,,
72,1,75,0,,,,3,,341,,,,
72,1,75,1,,,,1,,1089,,,,
72,1,75,1,,,,2,,1089,,,,
72,1,75,1,,,,3,,1089,,,,
72,1,77,0,,,,1,,391,,,,
72,1,77,0,,,,2,,391,,,,
72,1,77,0,,,,3,,391,,,,
72,1,77,1,,,,1,,1061,,,,
72,1,77,1,,,,2,,1061,,,,
72,1,77,1,,,,3,,1061,,,,
72,1,79,0,,,,1,,172,,,,
72,1,79,0,,,,2,,172,,,,
72,1,79,0,,,,3,,172,,,,
72,1,79,1,,,,1,,839,,,,
72,1,79,1,,,,2,,839,,,,
72,1,79,1,,,,3,,839,,,,
72,1,81,0,,,,1,,364,,,,
72,1,81,0,,,,2,,364,,,,
72,1,81,0,,,,3,,364,,,,
72,1,81,1,,,,1,,1274,,,,
72,1,81,1,,,,2,,1274,,,,
72,1,81,1,,,,3,,1274,,,,
72,1,83,0,,,,1,,74,,,,
72,1,83,0,,,,2,,74,,,,
72,1,83,0,,,,3,,74,,,,
72,1,83,1,,,,1,,328,,,,
72,1,83,1,,,,2,,328,,,,
72,1,83,1,,,,3,,328,,,,
72,1,85,0,,,,1,,476,,,,
72,1,85,0,,,,2,,476,,,,
72,1,85,0,,,,3,,476,,,,
72,1,85,1,,,,1,,965,,,,
72,1,85,1,,,,2,,965,,,,
72,1,85,1,,,,3,,965,,,,
72,1,87,0,,,,1,,527,,,,
72,1,87,0,,,,2,,527,,,,
72,1,87,0,,,,3,,527,,,,
72,1,87,1,,,,1,,1683,,,,
72,1,87,1,,,,2,,1683,,,,
72,1,87,1,,,,3,,1683,,,,
72,1,89,0,,,,1,,106,,,,
72,1,89,0,,,,2,,106,,,,
72,1,89,0,,,,3,,106,,,,
72,1,89,1,,,,1,,316,,,,
72,1,89,1,,,,2,,316,,,,
72,1,89,1,,,,3,,316,,,,
72,1,91,0,,,,1,,626,,,,
72,1,91,0,,,,2,,626,,,,
72,1,91,0,,,,3,,626,,,,
72,1,91,1,,,,1,,1339,,,,
72,1,91,1,,,,2,,1339,,,,
72,1,91,1,,,,3,,1339,,,,
72,1,93,0,,,,1,,17,,,,
72,1,93,0,,,,2,,17,,,,
72,1,93,0,,,,3,,17,,,,
72,1,93,1,,,,1,,91,,,,
72,1,93,1,,,,2,,91,,,,
72,1,93,1,,,,3,,91,,,,
72,1,95,0,,,,1,,136,,,,
72,1,95,0,,,,2,,136,,,,
72,1,95,0,,,,3,,136,,,,
72,1,95,1,,,,1,,332,,,,
72,1,95,1,,,,2,,332,,,,
72,1,95,1,,,,3,,332,,,,
72,1,97,0,,,,1,,687,,,,
72,1,97,0,,,,2,,687,,,,
72,1,97,0,,,,3,,687,,,,
72,1,97,1,,,,1,,2980,,,,
72,1,97,1,,,,2,,2980,,,,
72,1,97,1,,,,3,,2980,,,,
72,1,99,0,,,,1,,340,,,,
72,1,99,0,,,,2,,340,,,,
72,1,99,0,,,,3,,340,,,,
72,1,99,1,,,,1,,901,,,,
72,1,99,1,,,,2,,901,,,,
72,1,99,1,,,,3,,901,,,,
72,1,101,0,,,,1,,333,,,,
72,1,101,0,,,,2,,333,,,,
72,1,101,0,,,,3,,333,,,,
72,1,101,1,,,,1,,656,,,,
72,1,101,1,,,,2,,656,,,,
72,1,101,1,,,,3,,656,,,,
72,1,103,0,,,,1,,218,,,,
72,1,103,0,,,,2,,218,,,,
72,1,103,0,,,,3,,218,,,,
72,1,103,1,,,,1,,633,,,,
72,1,103,1,,,,2,,633,,,,
72,1,103,1,,,,3,,633,,,,
72,1,105,0,,,,1,,309,,,,
72,1,105,0,,,,2,,309,,,,
72,1,105,0,,,,3,,309,,,,
72,1,105,1,,,,1,,782,,,,
72,1,105,1,,,,2,,782,,,,
72,1,105,1,,,,3,,782,,,,
72,1,107,0,,,,1,,303,,,,
72,1,107,0,,,,2,,303,,,,
72,1,107,0,,,,3,,303,,,,
72,1,107,1,,,,1,,608,,,,
72,1,107,1,,,,2,,608,,,,
72,1,107,1,,,,3,,608,,,,
72,1,109,0,,,,1,,253,,,,
72,1,109,0,,,,2,,253,,,,
72,1,109,0,,,,3,,253,,,,
72,1,109,1,,,,1,,511,,,,
72,1,109,1,,,,2,,511,,,,
72,1,109,1,,,,3,,511,,,,
72,1,111,0,,,,1,,195,,,,
72,1,111,0,,,,2,,195,,,,
72,1,111,0,,,,3,,195,,,,
72,1,111,1,,,,1,,551,,,,
72,1,111,1,,,,2,,551,,,,
72,1,111,1,,,,3,,551,,,,
72,1,113,0,,,,1,,1458,,,,
72,1,113,0,,,,2,,1458,,,,
72,1,113,0,,,,3,54827,1458,,12,,
72,1,113,1,,,,1,,5437,,,,
72,1,113,1,,,,2,,5437,,,,
72,1,113,1,,,,3,13030,5437,,71,,
72,1,115,0,,,,1,,331,,,,
72,1,115,0,,,,2,,331,,,,
72,1,115,0,,,,3,,331,,,,
72,1,115,1,,,,1,,839,,,,
72,1,115,1,,,,2,,839,,,,
72,1,115,1,,,,3,,839,,,,
72,1,117,0,,,,1,,140,,,,
72,1,117,0,,,,2,,140,,,,
72,1,117,0,,,,3,,140,,,,
72,1,117,1,,,,1,,555,,,,
72,1,117,1,,,,2,,555,,,,
72,1,117,1,,,,3,,555,,,,
72,1,119,0,,,,1,,260,,,,
72,1,119,0,,,,2,,260,,,,
72,1,119,0,,,,3,,260,,,,
72,1,119,1,,,,1,,757,,,,
72,1,119,1,,,,2,,757,,,,
72,1,119,1,,,,3,,757,,,,
72,1,121,0,,,,1,,219,,,,
72,1,121,0,,,,2,,219,,,,
72,1,121,0,,,,3,,219,,,,
72,1,121,1,,,,1,,721,,,,
72,1,121,1,,,,2,,721,,,,
72,1,121,1,,,,3,,721,,,,
72,1,123,0,,,,1,,392,,,,
72,1,123,0,,,,2,,392,,,,
72,1,123,0,,,,3,,392,,,,
72,1,123,1,,,,1,,1174,,,,
72,1,123,1,,,,2,,1174,,,,
72,1,123,1,,,,3,,1174,,,,
72,1,125,0,,,,1,,249,,,,
72,1,125,0,,,,2,,249,,,,
72,1,125,0,,,,3,,249,,,,
72,1,125,1,,,,1,,1207,,,,
72,1,125,1,,,,2,,1207,,,,
72,1,125,1,,,,3,,1207,,,,
72,1,127,0,,,,1,11102,2679,,13,,
72,1,127,0,,,,2,27513,2679,,25,,
72,1,127,0,,,,3,27267,2679,,40,,
72,1,127,1,,,,1,10715,21788,,1475,,
72,1,127,1,,,,2,8896,21788,,593,,
72,1,127,1,,,,3,7612,21788,,534,,
72,1,129,0,,,,1,,423,,,,
72,1,129,0,,,,2,,423,,,,
72,1,129,0,,,,3,,423,,,,
72,1,129,1,,,,1,,915,,,,
72,1,129,1,,,,2,,915,,,,
72,1,129,1,,,,3,,915,,,,
72,1,131,0,,,,1,,323,,,,
72,1,131,0,,,,2,,323,,,,
72,1,131,0,,,,3,,323,,,,
72,1,131,1,,,,1,,1252,,,,
72,1,131,1,,,,2,,1252,,,,
72,1,131,1,,,,3,,1252,,,,
72,1,133,0,,,,1,,230,,,,
72,1,133,0,,,,2,,230,,,,
72,1,133,0,,,,3,,230,,,,
72,1,133,1,,,,1,,510,,,,
72,1,133,1,,,,2,,510,,,,
72,1,133,1,,,,3,,510,,,,
72,1,135,0,,,,1,,584,,,,
72,1,135,0,,,,2,,584,,,,
72,1,135,0,,,,3,,584,,,,
72,1,135,1,,,,1,,1262,,,,
72,1,135,1,,,,2,,1262,,,,
72,1,135,1,,,,3,,1262,,,,
72,1,137,0,,,,1,,184,,,,
72,1,137,0,,,,2,,184,,,,
72,1,137,0,,,,3,,184,,,,
72,1,137,1,,,,1,,672,,,,
72,1,137,1,,,,2,,672,,,,
72,1,137,1,,,,3,,672,,,,
72,1,139,0,,,,1,,362,,,,
72,1,139,0,,,,2,,362,,,,
72,1,139,0,,,,3,,362,,,,
72,1,139,1,,,,1,,1738,,,,
72,1,139,1,,,,2,,1738,,,,
72,1,139,1,,,,3,,1738,,,,
72,1,141,0,,,,1,,225,,,,
72,1,141,0,,,,2,,225,,,,
72,1,141,0,,,,3,,225,,,,
72,1,141,1,,,,1,,732,,,,
72,1,141,1,,,,2,,732,,,,
72,1,141,1,,,,3,,732,,,,
72,1,143,0,,,,1,,358,,,,
72,1,143,0,,,,2,,358,,,,
72,1,143,0,,,,3,,358,,,,
72,1,143,1,,,,1,,895,,,,
72,1,143,1,,,,2,,895,,,,
72,1,143,1,,,,3,,895,,,,
72,1,145,0,,,,1,,563,,,,
72,1,145,0,,,,2,,563,,,,
72,1,145,0,,,,3,,563,,,,
72,1,145,1,,,,1,,1474,,,,
72,1,145,1,,,,2,,1474,,,,
72,1,145,1,,,,3,,1474,,,,
72,1,147,0,,,,1,,201,,,,
72,1,147,0,,,,2,,201,,,,
72,1,147,0,,,,3,,201,,,,
72,1,147,1,,,,1,,940,,,,
72,1,147,1,,,,2,,940,,,,
72,1,147,1,,,,3,,940,,,,
72,1,149,0,,,,1,,272,,,,
72,1,149,0,,,,2,,272,,,,
72,1,149,0,,,,3,,272,,,,
72,1,149,1,,,,1,,783,,,,
72,1,149,1,,,,2,,783,,,,
72,1,149,1,,,,3,,783,,,,
72,1,151,0,,,,1,,506,,,,
72,1,151,0,,,,2,,506,,,,
72,1,151,0,,,,3,,506,,,,
72,1,151,1,,,,1,,919,,,,
72,1,151,1,,,,2,,919,,,,
72,1,151,1,,,,3,,919,,,,
72,1,153,0,,,,1,,373,,,,
72,1,153,0,,,,2,,373,,,,
72,1,153,0,,,,3,,373,,,,
72,1,153,1,,,,1,,1174,,,,
72,1,153,1,,,,2,,1174,,,,
72,1,153,1,,,,3,,1174,,,,
72,2,1,0,,,,1,,459,,,,
72,2,1,0,,,,2,,459,,,,
72,2,1,0,,,,3,,459,,,,
72,2,1,1,,,,1,,2137,,,,
72,2,1,1,,,,2,,2137,,,,
72,2,1,1,,,,3,,2137,,,,
72,2,3,0,,,,1,,1855,,,,
72,2,3,0,,,,2,,1855,,,,
72,2,3,0,,,,3,,1855,,,,
72,2,3,1,,,,1,,6758,,,,
72,2,3,1,,,,2,,6758,,,,
72,2,3,1,,,,3,,6758,,,,
72,2,5,0,,,,1,,2696,,,,
72,2,5,0,,,,2,,2696,,,,
72,2,5,0,,,,3,,2696,,,,
72,2,5,1,,,,1,,9576,,,,
72,2,5,1,,,,2,,9576,,,,
72,2,5,1,,,,3,,9576,,,,
72,2,7,0,,,,1,,953,,,,
72,2,7,0,,,,2,,953,,,,
72,2,7,0,,,,3,,953,,,,
72,2,7,1,,,,1,,3292,,,,
72,2,7,1,,,,2,,3292,,,,
72,2,7,1,,,,3,,3292,,,,
72,2,9,0,,,,1,,1241,,,,
72,2,9,0,,,,2,,1241,,,,
72,2,9,0,,,,3,,1241,,,,
72,2,9,1,,,,1,,3558,,,,
72,2,9,1,,,,2,,3558,,,,
72,2,9,1,,,,3,,3558,,,,
72,2,11,0,,,,1,,951,,,,
72,2,11,0,,,,2,,951,,,,
72,2,11,0,,,,3,,951,,,,
72,2,11,1,,,,1,,4164,,,,
72,2,11,1,,,,2,,4164,,,,
72,2,11,1,,,,3,,4164,,,,
72,2,13,0,,,,1,,5319,,,,
72,2,13,0,,,,2,,5319,,,,
72,2,13,0,,,,3,,5319,,,,
72,2,13,1,,,,1,,16297,,,,
72,2,13,1,,,,2,,16297,,,,
72,2,13,1,,,,3,,16297,,,,
72,2,15,0,,,,1,,671,,,,
72,2,15,0,,,,2,,671,,,,
72,2,15,0,,,,3,,671,,,,
72,2,15,1,,,,1,,2524,,,,
72,2,15,1,,,,2,,2524,,,,
72,2,15,1,,,,3,,2524,,,,
72,2,17,0,,,,1,,1908,,,,
72,2,17,0,,,,2,,1908,,,,
72,2,17,0,,,,3,,1908,,,,
72,2,17,1,,,,1,,5306,,,,
72,2,17,1,,,,2,,5306,,,,
72,2,17,1,,,,3,,5306,,,,
72,2,19,0,,,,1,,1041,,,,
72,2,19,0,,,,2,,1041,,,,
72,2,19,0,,,,3,,1041,,,,
72,2,19,1,,,,1,,2749,,,,
72,2,19,1,,,,2,,2749,,,,
72,2,19,1,,,,3,,2749,,,,
72,2,21,0,,,,1,,5789,,,,
72,2,21,0,,,,2,,5789,,,,
72,2,21,0,,,,3,,5789,,,,
72,2,21,1,,,,1,,31572,,,,
72,2,21,1,,,,2,,31572,,,,
72,2,21,1,,,,3,,31572,,,,
72,2,23,0,,,,1,,844,,,,
72,2,23,0,,,,2,,844,,,,
72,2,23,0,,,,3,,844,,,,
72,2,23,1,,,,1,,7504,,,,
72,2,23,1,,,,2,,7504,,,,
72,2,23,1,,,,3,,7504,,,,
72,2,25,0,,,,1,,4654,,,,
72,2,25,0,,,,2,,4654,,,,
72,2,25,0,,,,3,,4654,,,,
72,2,25,1,,,,1,,20748,,,,
72,2,25,1,,,,2,,20748,,,,
72,2,25,1,,,,3,,20748,,,,
72,2,27,0,,,,1,,1162,,,,
72,2,27,0,,,,2,,1162,,,,
72,2,27,0,,,,3,,1162,,,,
72,2,27,1,,,,1,,3579,,,,
72,2,27,1,,,,2,,3579,,,,
72,2,27,1,,,,3,,3579,,,,
72,2,29,0,,,,1,,,,,,
72,2,29,0,,,,2,,,,,,
72,2,29,0,,,,3,,,,,,
72,2,29,1,,,,1,,,,,,
72,2,29,1,,,,2,,,,,,
72,2,29,1,,,,3,,,,,,
72,2,31,0,,,,1,,3352,,,,
72,2,31,0,,,,2,,3352,,,,
72,2,31,0,,,,3,,3352,,,,
72,2,31,1,,,,1,,21530,,,,
72,2,31,1,,,,2,,21530,,,,
